seebeck,cond_elec,cond_therm
1.6480866568633465,-0.6201844916882947,-0.460839374266108
-0.901810478550282,-0.4994252786116407,-0.4971956843869487
1.5709728322036602,-0.5955779919592185,-0.42675533352781986
0.9592031565701485,-0.6182070446524841,-0.5449133414205521
-0.7938511240267211,-0.3145210053890992,-0.5040124925346064
-1.0046289114298639,-0.5661550333082729,-0.510829300682264
-0.06384025058169034,0.7187703279925918,-0.25860739921893156
-0.8761058703303866,-0.2431201159622058,-0.4903788762392911
-1.4570300161000238,-0.5568906160932547,-0.39267129278953167
-0.1769405267492303,2.1045195373712953,0.5548650397348794
-0.8863877136183447,-0.5212342876522604,-0.4881066068567385
0.5016611302560096,-0.6323450124360748,-0.47901752932652836
-0.8915286352623238,-0.49086672175586205,-0.4994679537695013
0.1623603017533896,-0.31203492368266017,-0.39721583155463674
0.06468279051778691,0.21049896784316466,0.02542627360013655
-0.1923632916811676,1.9251635341783642,0.011792657304821269
-0.7989920456707001,-0.4467660197524955,-0.4540225661184504
0.6918752310832359,-0.6328899781546052,-0.3540427132861384
-0.2848998812727912,1.373710128522522,0.1322229345801062
1.3550541231565385,-0.6348259039928136,-0.5221906475950268
0.7330026042350686,-0.5795040983374194,-0.47447299056142334
0.4451109921722396,-0.487576166845878,-0.1654443545342772
0.18292398832930598,-0.5524997494468091,-0.5290074557426844
0.28574242120888776,-0.02225329546635295,-0.049558616024097446
0.2908833428528669,-0.3283631346397734,-0.12908804441343655
-1.2668159152727974,-0.5309398675918033,-0.42675533352781986
-0.11524946702148123,0.2403786596677358,0.0027035797746110817
-0.1923632916811676,1.6307211515311963,-0.09045946491004318
0.5582112683397795,-0.6272690460291909,-0.5403688026554471
0.2651787346329714,-0.2116678087784467,-0.081370387379833
0.2908833428528669,-0.6082627178267279,-0.5403688026554471
-0.8401194188225329,-0.5259832746280261,-0.49492341500439624
-0.14095407524137668,1.5917067962341143,0.6616617007148492
0.13151477188951508,0.01742539899236624,-0.4540225661184504
-0.027853799073836703,-0.0031016430722818162,-0.381309945876769
-0.7115963777230556,-0.16858956626603738,-0.26542420736658917
-0.21806789990106304,1.44108346178199,0.8479877900841577
0.2908833428528669,1.44108346178199,2.311329272447997
-1.76034439309479,-0.5939742357018287,-0.4449334885882402
0.30630610778480416,1.078982287641838,2.3726805457769156
1.0003305297219813,-0.6092592265691836,-0.4631116436486606
0.8461028804026086,-0.633045682645614,-0.3949435621720842
-0.9789243032099684,-0.17439215363096192,0.7730029004599239
0.20348767490522235,1.5967879527906985,1.9250434774140643
-1.3490706615764627,-0.6234698564485784,-0.3881267540244266
0.5736340332717168,-0.5301353943882583,-0.17907797082959245
-0.8812467919743656,0.20713575083737656,0.7502802066343983
0.31658795107276233,-0.11336637345494882,-0.12227123626577885
-0.23863158647697938,3.94497776199243,0.9616012592117849
0.35771532422459507,-0.6349660380347214,-0.5380965332728945
0.9026530184863786,-0.5643125301646698,0.4798801501106456
-0.03299472071781579,-0.17838337875048516,-0.40630490908484695
-0.7167372993670348,-0.3489991698481275,1.1547441567287515
0.2189104398371596,-0.07186593645142773,-0.07000904046707032
-1.4467481728120655,-0.5004684987013991,-0.3835822152593215
-0.788710202382742,-0.6345404457592976,-0.49265114562184364
0.04411910394187056,1.752492443799407,1.0615811120440972
-0.04841748564975306,1.0558342199785435,0.3912616441910962
0.13151477188951508,-0.006895642503194011,-0.4449334885882402
1.3550541231565385,-0.622997552825852,0.33445490962728264
0.10581016366961964,2.8371922099624727,1.0252248019232564
0.6044795631355914,-0.6260597411490233,0.01860946545247896
0.15207845846543144,-0.04105201768080435,-0.18589477897725015
0.013273574077996017,0.05790856665463043,-0.2222510890980908
-0.0741220938696485,0.786252654395766,0.1276783958150011
-0.017571955785878522,-0.5781858003135457,-0.5221906475950268
0.002991730790037838,-0.5615358000750145,-0.5221906475950268
0.11609200695757782,0.01185636836395477,-0.4381166804405826
0.5633521899837587,-0.4715905057689839,-0.2790578236619044
0.40398361902040686,-0.5415537237288969,-0.5290074557426844
1.3653359664444966,-0.620781358903828,-0.5131015700648166
-0.7578646725188675,-0.3927677022706755,1.1751945811717244
2.162178821261256,-0.6325318578252852,-0.5290074557426844
-0.17179960510525122,1.1099882419513722,0.3049154076540996
-0.058699328937711244,-0.10999796629946043,-0.3881267540244266
-0.002149190853941252,0.25476575463694046,0.007248118539716175
-1.770626236382748,-0.5957336964502271,-0.4653839130312132
0.15721938010941053,2.4308450096273466,1.2479072014134058
0.5582112683397795,-0.37641354056506077,-0.3994881009371893
0.7432844475230268,-0.5863550959418026,-0.18816704835980266
-0.21806789990106304,-0.6337100218072511,-0.5221906475950268
-1.7449216281628528,-0.5776771656429173,-0.460839374266108
0.41940638395234414,-0.6181862840536829,-0.5721805740111827
0.31658795107276233,-0.1603164676437747,-0.12227123626577885
1.843441679334552,-0.630149579112852,-0.5244629169775793
-0.6961736127911184,0.922068491752962,0.9775071448896527
-0.5779324149795994,-0.6347013404000066,-0.49492341500439624
-0.5779324149795994,-0.5341318096574819,1.0797592671045175
-1.4261844862361492,-0.533706217382058,-0.3835822152593215
0.7602494889481578,-0.27566235458302585,0.10268343260692304
-1.354211583220442,-0.4944219743005609,-0.37903767649421644
-0.27461803798483303,2.3332961460103907,0.3503607953051505
1.1494172573973749,-0.6090256698326706,-0.20634520342022303
-0.5316641201837875,2.831441524094551,1.9023207835885385
0.14693753682145236,-0.024583672681783287,-0.4631116436486606
-0.15637684017331394,2.4256081485797534,0.8979777165003139
1.956541955502092,-0.6164060627064833,-0.3881267540244266
-0.11010854537750214,0.5743284618335133,-0.12908804441343655
-1.302802366780651,-0.5238397428018062,-0.3722208683465588
-0.14609499688535577,0.2982540189756727,-0.01774684466836179
1.4835771642560158,-0.6267759818076634,-0.21088974218532813
-0.17179960510525122,1.6667407904512108,0.4298902236944895
-0.05355840729373215,-0.1696535469545969,-0.4017603703197419
-2.408100520236155,-0.6130895570479978,1.1388382710508835
0.09552832038166145,-0.430520851190587,-0.29496370933977223
-0.9789243032099684,-0.16454124949981097,-0.47220072117887074
-0.7630055941628465,-0.5202741099577067,-0.47901752932652836
-0.42370476566022663,5.953202385525748,1.6296484576822334
1.786891541250782,-0.6080395413896154,-0.4472057579707928
-0.783569280738763,-0.4288029116397909,-0.47901752932652836
-0.012431034141899432,0.20167571335267118,-0.14499393009130432
-0.7218782210110138,-0.34357546341132417,1.2751744340040363
2.578593474423562,-0.6342394170766807,-0.5153738394473691
-0.1820814483932094,-0.4079073689464222,-0.47901752932652836
-0.012431034141899432,0.12171626706999913,-0.23134016662830098
0.2908833428528669,-0.10428880162914111,-0.1518107382389619
0.11095108531359872,-0.439603613166095,-0.2881469011921146
0.13151477188951508,-0.42941015915472486,-0.2699687461316943
-0.09468578044556487,0.6447847440149539,0.15494562840563156
0.39884269737642775,-0.6132245009402054,-0.5403688026554471
-0.03299472071781579,-0.13385708447169484,-0.3994881009371893
-0.8246966538905957,-0.48098467672650935,-0.45629483550100297
-0.002149190853941252,-0.4592327593325928,-0.5040124925346064
-0.7064554560790766,-0.41254217262878146,0.8911609083526562
1.9102736607062802,-0.6090256698326706,-0.3631317908163486
0.6301841713554868,-0.6322256389929681,-0.31995867254785026
-1.3182251317125884,-0.5483268690877757,-0.36085952143379607
-3.0301520391576253,-0.6349452774359202,-0.5221906475950268
2.9487398327900562,-0.634742861597609,-0.4971956843869487
-0.0792630155136276,0.08908060575457384,-0.11318215873556865
0.35771532422459507,-0.10255529162924416,-0.3176864031652977
0.8512438020465877,-0.5654284123502322,0.5594095784999846
-0.8041329673146793,0.691776359401382,0.8797995614398935
-0.05355840729373215,0.43788461636258214,-0.08591492614493809
2.3935202952403145,-0.6349504675856205,-0.5585469577158675
0.28574242120888776,-0.6340162406395683,-0.4494780273533453
0.22405136148113872,-0.2738302317388234,-0.5040124925346064
-1.3850571130843163,-0.49386143813292954,-0.37449313772911136
0.5119429735439678,-0.2992515849708452,-0.3631317908163486
0.04411910394187056,-0.09960209644977899,-0.006385497755599106
-1.1742793256811737,-0.6204439991733092,11.211808443906314
0.08524647709370328,-0.43719538370516026,-0.2972359787223248
-1.3439297399324837,-0.5338048302263635,-0.39721583155463674
1.380758731376434,-0.6288831825859812,-0.32450321131295534
0.6044795631355914,-0.6316080111786335,-0.49265114562184364
-1.0354744412937382,-0.16786294530799675,-0.4631116436486606
-1.1742793256811737,-0.5948306104023766,-0.5153738394473691
2.280420019072775,-0.6335543173162425,-0.3540427132861384
-1.5598484489796054,-0.6039860344736887,-0.3722208683465588
0.16750122339736873,-0.07764257306785081,-0.4472057579707928
-1.297661445136672,-0.533706217382058,-0.3381368276082706
0.25489689134501325,-0.5004581184019985,-0.5199183782124742
0.2291922831251178,1.429011173579115,2.2272553052935526
0.8975120968423995,-0.5929984875581742,-0.43584441105803
-0.1255313103094394,0.8857374438509301,-0.06091996293686013
-0.6910326911471393,-0.32652582164587063,1.1365660016683312
-1.189702090613111,-0.49284935894137294,0.5457759622046694
-0.24891342976493758,4.449968947531274,1.027497071305809
0.810116428894755,-0.5811182348942098,-0.4903788762392911
-0.6344825530633693,-0.5415537237288969,1.9704888650651151
-0.9480787733460938,-0.5633523524701161,-0.48356206809163355
1.3190676716486849,-0.5480414108542597,-0.41539398661505716
3.1183902470413662,-0.6345144950107962,-0.21770655033298572
